t,w1,w2,sigma
4.57449598181731e-06,0.860008036898471,0.463316044651631,-1
4.58449598181731e-06,0.861846047471963,0.455688525255513,-1
4.59449598181731e-06,0.863653539448313,0.448056766708356,-1
4.60449598181731e-06,0.865430496118467,0.44042089278904,-1
4.61449598181731e-06,0.867176901268522,0.43278102729277,-1
4.62449598181731e-06,0.868892739179785,0.4251372940291,-1
4.63449598181731e-06,0.870577994628827,0.41748981681994,-1
4.64449598181731e-06,0.872232652887527,0.409838719497571,-1
4.65449598181731e-06,0.87385669972311,0.402184125902664,-1
4.66449598181731e-06,0.87545012139818,0.39452615988229,-1
4.67449598181731e-06,0.877012904670736,0.386864945287941,-1
4.68449598181731e-06,0.87854503679419,0.379200605973544,-1
4.69449598181731e-06,0.880046505517371,0.37153326579348,-1
4.70449598181731e-06,0.881517299084521,0.363863048600602,-1
4.71449598181731e-06,0.882957406235291,0.356190078244255,-1
4.72449598181731e-06,0.884366816204716,0.348514478568297,-1
4.73449598181731e-06,0.885745518723194,0.340836373409117,-1
4.74449598181731e-06,0.887093504016448,0.333155886593661,-1
4.75449598181731e-06,0.888410762805489,0.325473141937451,-1
4.76449598181731e-06,0.889697286306563,0.317788263242611,-1
4.77449598181731e-06,0.890953066231095,0.310101374295895,-1
4.78449598181731e-06,0.892178094785621,0.302412598866706,-1
4.79449598181731e-06,0.89337236467172,0.294722060705127,-1
4.80449598181731e-06,0.894535869085925,0.287029883539953,-1
4.81449598181731e-06,0.895668601719643,0.27933619107671,-1
4.82449598181731e-06,0.89677055675905,0.271641106995697,-1
4.83449598181731e-06,0.89784172888499,0.26394475495001,-1
4.84449598181731e-06,0.898882113272863,0.256247258563575,-1
4.85449598181731e-06,0.899891705592503,0.248548741429189,-1
4.8644959818173e-06,0.900870502008047,0.240849327106544,-1
4.8744959818173e-06,0.901818499177805,0.233149139120277,-1
4.8844959818173e-06,0.90273569425411,0.225448300957996,-1
4.8944959818173e-06,0.903622084883168,0.217746936068326,-1
4.9044959818173e-06,0.904477669204899,0.21004516785895,-1
4.9144959818173e-06,0.905302445852768,0.202343119694647,-1
4.9244959818173e-06,0.906096413953611,0.194640914895341,-1
4.9344959818173e-06,0.90685957312745,0.186938676734141,-1
4.9444959818173e-06,0.907591923487303,0.179236528435393,-1
4.9544959818173e-06,0.908293465638984,0.171534593172722,-1
4.9644959818173e-06,0.908964200680897,0.16383299406709,-1
4.9744959818173e-06,0.909604130203821,0.156131854184839,-1
4.9844959818173e-06,0.910213256290689,0.14843129653575,-1
4.9944959818173e-06,0.910791581516356,0.140731444071096,-1
5.0044959818173e-06,0.911339108947361,0.1330324196817,-1
5.0144959818173e-06,0.911855842141684,0.125334346195989,-1
5.0244959818173e-06,0.912341785148489,0.117637346378059,-1
5.0344959818173e-06,0.912796942507865,0.109941542925734,-1
5.0444959818173e-06,0.913221319250558,0.102247058468633,-1
5.0544959818173e-06,0.91361492089769,0.09455401556623,-1
5.0644959818173e-06,0.913977753460481,0.0868625367059268,-1
5.0744959818173e-06,0.914309823439949,0.0791727443011199,-1
5.0844959818173e-06,0.914611137826617,0.0714847606892724,-1
5.0944959818173e-06,0.914881704100203,0.0637987081299873,-1
5.1044959818173e-06,0.915121530229304,0.0561147088030831,-1
5.1144959818173e-06,0.915330624671072,0.0484328848066708,-1
5.1244959818173e-06,0.915508996370888,0.0407533581552338,-1
5.1344959818173e-06,0.915656654762016,0.0330762507777092,-1
5.1444959818173e-06,0.915773609765267,0.0254016845155719,-1
5.1544959818173e-06,0.915859871788635,0.01772978112092,-1
5.1644959818173e-06,0.915915451726943,0.0100606622545636,-1
5.1744959818173e-06,0.91594036096147,0.00239444948411427,-1
5.1844959818173e-06,0.915934611359578,-0.00526873571792156,-1
5.1944959818173e-06,0.915898215274323,-0.0129287719760483,-1
5.2044959818173e-06,0.915831185544068,-0.0205855380136836,-1
5.2144959818173e-06,0.91573353549208,-0.0282389126550593,-1
5.2244959818173e-06,0.915605278926125,-0.0358887748271191,-1
5.2344959818173e-06,0.915446430138051,-0.0435350035614145,-1
5.2444959818173e-06,0.915257003903371,-0.0511774779959979,-1
5.2544959818173e-06,0.915037015480826,-0.0588160773773136,-1
5.2644959818173e-06,0.914786480611953,-0.0664506810620861,-1
5.2744959818173e-06,0.914505415520638,-0.0740811685192057,-1
5.2844959818173e-06,0.914193836912664,-0.081707419331612,-1
5.2944959818173e-06,0.913851761975251,-0.0893293131981744,-1
5.3044959818173e-06,0.913479208376589,-0.0969467299355702,-1
5.3144959818173e-06,0.913076194265362,-0.10455954948016,-1
5.3244959818173e-06,0.912642738270267,-0.112167651889861,-1
5.3344959818173e-06,0.91217885949952,-0.119770917346016,-1
5.3444959818173e-06,0.911684577540367,-0.127369226155261,-1
5.3544959818173e-06,0.911159912458568,-0.134962458751392,-1
5.3644959818173e-06,0.910604884797895,-0.142550495697223,-1
5.3744959818173e-06,0.910019515579605,-0.150133217686448,-1
5.3844959818173e-06,0.909403826301916,-0.157710505545495,-1
5.3944959818173e-06,0.908757838939473,-0.165282240235382,-1
5.4044959818173e-06,0.908081575942802,-0.172848302853566,-1
5.4144959818173e-06,0.907375060237765,-0.180408574635788,-1
5.4244959818173e-06,0.906638315225002,-0.187962936957923,-1
5.4344959818173e-06,0.905871364779364,-0.195511271337817,-1
5.4444959818173e-06,0.905074233249346,-0.203053459437126,-1
5.4544959818173e-06,0.904246945456505,-0.210589383063154,-1
5.4644959818173e-06,0.903389526694872,-0.218118924170684,-1
5.4744959818173e-06,0.902502002730365,-0.225641964863808,-1
5.4844959818173e-06,0.901584399800181,-0.23315838739775,-1
5.4944959818173e-06,0.900636744612191,-0.240668074180694,-1
5.5044959818173e-06,0.899659064344326,-0.248170907775601,-1
5.5144959818173e-06,0.898651386643951,-0.255666770902027,-1
5.5244959818173e-06,0.897613739627238,-0.263155546437935,-1
5.5344959818173e-06,0.896546151878525,-0.270637117421505,-1
5.5444959818173e-06,0.895448652449676,-0.278111367052946,-1
5.5544959818173e-06,0.894321270859426,-0.28557817869629,-1
5.5644959818173e-06,0.893164037092724,-0.293037435881203,-1
5.5744959818173e-06,0.891976981600066,-0.300489022304774,-1
5.5844959818173e-06,0.89076013529682,-0.307932821833312,-1
5.5944959818173e-06,0.88951352956255,-0.315368718504135,-1
5.6044959818173e-06,0.888237196240325,-0.322796596527358,-1
5.6144959818173e-06,0.886931167636023,-0.330216340287675,-1
5.6244959818173e-06,0.885595476517634,-0.337627834346138,-1
5.6344959818173e-06,0.884230156114546,-0.345030963441935,-1
5.6444959818173e-06,0.882835240116831,-0.352425612494161,-1
5.6544959818173e-06,0.881410762674524,-0.359811666603588,-1
5.6644959818173e-06,0.879956758396889,-0.367189011054429,-1
5.6744959818173e-06,0.878473262351683,-0.374557531316102,-1
5.6844959818173e-06,0.876960310064412,-0.381917113044985,-1
5.6944959818173e-06,0.875417937517582,-0.389267642086174,-1
5.7044959818173e-06,0.873846181149934,-0.39660900447523,-1
5.7144959818173e-06,0.872245077855688,-0.403941086439928,-1
5.7244959818173e-06,0.870614664983761,-0.411263774402001,-1
5.7344959818173e-06,0.868954980336994,-0.418576954978876,-1
5.7444959818173e-06,0.867266062171365,-0.425880514985412,-1
5.7544959818173e-06,0.865547949195195,-0.433174341435632,-1
5.7644959818173e-06,0.863800680568345,-0.44045832154445,-1
5.7744959818173e-06,0.862024295901413,-0.447732342729394,-1
5.7844959818173e-06,0.860218835254921,-0.454996292612327,-1
5.7944959818173e-06,0.85838433913849,-0.462250059021161,-1
5.8044959818173e-06,0.856520848510013,-0.469493529991574,-1
5.8144959818173e-06,0.854628404774824,-0.476726593768713,-1
5.8244959818173e-06,0.852707049784855,-0.483949138808898,-1
5.8344959818173e-06,0.850756825837786,-0.491161053781325,-1
5.8444959818173e-06,0.848777775676193,-0.498362227569761,-1
5.8544959818173e-06,0.846769942486683,-0.505552549274234,-1
5.8644959818173e-06,0.84473336989903,-0.512731908212722,-1
5.8744959818173e-06,0.842668101985295,-0.519900193922833,-1
5.8844959818173e-06,0.84057418325895,-0.527057296163493,-1
5.8944959818173e-06,0.838451658673981,-0.534203104916609,-1
5.90449598181729e-06,0.836300573624001,-0.54133751038875,-1
5.91449598181729e-06,0.834120973941345,-0.548460403012808,-1
5.92449598181729e-06,0.831912905896159,-0.555571673449661,-1
5.93449598181729e-06,0.829676416195487,-0.562671212589831,-1
5.94449598181729e-06,0.82741155198235,-0.569758911555141,-1
5.95449598181729e-06,0.825118360834816,-0.576834661700358,-1
5.96449598181729e-06,0.822796890765065,-0.583898354614842,-1
5.97449598181729e-06,0.820447190218448,-0.590949882124187,-1
5.98449598181729e-06,0.818069308072538,-0.597989136291852,-1
5.99449598181729e-06,0.815663293636176,-0.6050160094208,-1
6.00449598181729e-06,0.813229196648509,-0.612030394055118,-1
6.01449598181729e-06,0.810767067278023,-0.619032182981643,-1
6.02449598181729e-06,0.808276956121569,-0.626021269231581,-1
6.03449598181729e-06,0.805758914203381,-0.632997546082117,-1
6.04449598181729e-06,0.803212992974089,-0.639960907058026,-1
6.05449598181729e-06,0.800639244309728,-0.646911245933279,-1
6.06449598181729e-06,0.798037720510735,-0.653848456732637,-1
6.07449598181729e-06,0.795408474300944,-0.660772433733253,-1
6.08449598181729e-06,0.792751558826571,-0.667683071466257,-1
6.09449598181729e-06,0.7900670276552,-0.674580264718343,-1
6.10449598181729e-06,0.787354934774752,-0.681463908533352,-1
6.11449598181729e-06,0.784615334592457,-0.688333898213846,-1
6.12449598181729e-06,0.781848281933815,-0.695190129322678,-1
6.13449598181729e-06,0.77905383204155,-0.702032497684562,-1
6.14449598181729e-06,0.776232040574562,-0.708860899387634,-1
6.15449598181729e-06,0.773382963606868,-0.715675230785005,-1
6.16449598181729e-06,0.770506657626541,-0.722475388496318,-1
6.17449598181729e-06,0.76760317953464,-0.729261269409294,-1
6.18449598181729e-06,0.764672586644134,-0.736032770681271,-1
6.19449598181729e-06,0.761714936678819,-0.742789789740747,-1
6.20449598181729e-06,0.758730287772235,-0.749532224288905,-1
6.21449598181729e-06,0.755718698466568,-0.756259972301149,-1
6.22449598181729e-06,0.752680227711551,-0.762972932028619,-1
6.23449598181729e-06,0.74961493486336,-0.769671001999712,-1
6.24449598181729e-06,0.746522879683498,-0.776354081021594,-1
6.25449598181729e-06,0.743404122337682,-0.783022068181706,-1
6.26449598181729e-06,0.740258723394714,-0.789674862849269,-1
6.27449598181729e-06,0.737086743825354,-0.796312364676778,-1
6.28449598181729e-06,0.733888245001183,-0.802934473601495,-1
6.29449598181729e-06,0.73066328869346,-0.809541089846936,-1
6.30449598181729e-06,0.727411937071977,-0.816132113924352,-1
6.31449598181729e-06,0.724134252703902,-0.822707446634209,-1
6.32449598181729e-06,0.720830298552619,-0.829266989067653,-1
6.33449598181729e-06,0.717500137976565,-0.835810642607979,-1
6.34449598181729e-06,0.714143834728056,-0.842338308932095,-1
6.35449598181729e-06,0.710761452952114,-0.848849890011971,-1
6.36449598181729e-06,0.707353057185275,-0.855345288116095,-1
6.37449598181729e-06,0.703918712354411,-0.861824405810914,-1
6.38449598181729e-06,0.700458483775526,-0.868287145962274,-1
6.39449598181729e-06,0.696972437152561,-0.874733411736857,-1
6.40449598181729e-06,0.693460638576188,-0.881163106603606,-1
6.41449598181729e-06,0.689923154522593,-0.88757613433515,-1
6.42449598181729e-06,0.686360051852264,-0.893972399009222,-1
6.43449598181729e-06,0.682771397808764,-0.900351805010071,-1
6.44449598181729e-06,0.679157260017505,-0.906714257029869,-1
6.45449598181729e-06,0.675517706484512,-0.913059660070113,-1
6.46449598181729e-06,0.671852805595182,-0.91938791944302,-1
6.47449598181729e-06,0.668162626113039,-0.92569894077292,-1
6.48449598181729e-06,0.664447237178486,-0.931992629997635,-1
6.49449598181729e-06,0.660706708307542,-0.938268893369866,-1
6.50449598181729e-06,0.656941109390585,-0.944527637458561,-1
6.51449598181729e-06,0.653150510691084,-0.950768769150285,-1
6.52449598181729e-06,0.649334982844319,-0.956992195650583,-1
6.53449598181729e-06,0.645494596856114,-0.963197824485338,-1
6.54449598181729e-06,0.641629424101542,-0.969385563502116,-1
6.55449598181729e-06,0.637739536323641,-0.975555320871522,-1
6.56449598181729e-06,0.633825005632121,-0.981707005088529,-1
6.57449598181729e-06,0.629885904502057,-0.98784052497382,-1
6.58449598181729e-06,0.62592230577259,-0.99395578967511,-1
6.59449598181729e-06,0.621934282645614,-1.00005270866848,-1
6.60449598181729e-06,0.61792190868446,-1.00613119175967,-1
6.61449598181729e-06,0.613885257812572,-1.01219114908542,-1
6.62449598181729e-06,0.609824404312187,-1.01823249111475,-1
6.63449598181729e-06,0.605739422822994,-1.02425512865029,-1
6.64449598181729e-06,0.601630388340807,-1.03025897282953,-1
6.65449598181729e-06,0.597497376216216,-1.03624393512613,-1
6.66449598181729e-06,0.593340462153242,-1.04220992735123,-1
6.67449598181729e-06,0.589159722207984,-1.04815686165468,-1
6.68449598181729e-06,0.584955232787262,-1.05408465052632,-1
6.69449598181729e-06,0.580727070647256,-1.05999320679726,-1
6.70449598181729e-06,0.576475312892136,-1.06588244364115,-1
6.71449598181729e-06,0.572200036972689,-1.07175227457537,-1
6.72449598181729e-06,0.567901320684944,-1.07760261346237,-1
6.73449598181729e-06,0.56357924216879,-1.08343337451081,-1
6.74449598181729e-06,0.559233879906583,-1.08924447227687,-1
6.75449598181729e-06,0.55486531272176,-1.09503582166545,-1
6.76449598181729e-06,0.550473619777439,-1.10080733793137,-1
6.77449598181729e-06,0.546058880575014,-1.10655893668063,-1
6.78449598181729e-06,0.541621174952754,-1.1122905338716,-1
6.79449598181729e-06,0.537160583084386,-1.11800204581618,-1
6.80449598181729e-06,0.53267718547768,-1.1236933891811,-1
6.81449598181729e-06,0.528171062973029,-1.12936448098899,-1
6.82449598181729e-06,0.52364229674202,-1.13501523861967,-1
6.83449598181729e-06,0.519090968286006,-1.14064557981124,-1
6.84449598181729e-06,0.514517159434668,-1.14625542266134,-1
6.85449598181729e-06,0.509920952344576,-1.15184468562825,-1
6.86449598181729e-06,0.505302429497742,-1.15741328753205,-1
6.87449598181729e-06,0.500661673700175,-1.16296114755584,-1
6.88449598181729e-06,0.495998768080422,-1.16848818524681,-1
6.89449598181729e-06,0.491313796088111,-1.17399432051743,-1
6.90449598181729e-06,0.486606841492488,-1.17947947364657,-1
6.91449598181729e-06,0.481877988380948,-1.18494356528062,-1
6.92449598181729e-06,0.477127321157566,-1.19038651643463,-1
6.93449598181729e-06,0.472354924541615,-1.19580824849341,-1
6.94449598181729e-06,0.467560883566088,-1.20120868321265,-1
6.95449598181728e-06,0.462745283576212,-1.20658774272003,-1
6.96449598181728e-06,0.457908210227959,-1.21194534951629,-1
6.97449598181728e-06,0.453049749486547,-1.21728142647635,-1
6.98449598181728e-06,0.448169987624946,-1.22259589685038,-1
6.99449598181728e-06,0.443269011222374,-1.22788868426487,-1
7.00449598181728e-06,0.438346907162785,-1.23315971272372,-1
7.01449598181728e-06,0.433403762633365,-1.23840890660929,-1
7.02449598181728e-06,0.42843966512301,-1.24363619068348,-1
7.03449598181728e-06,0.423454702420806,-1.24884149008875,-1
7.04449598181728e-06,0.41844896261451,-1.25402473034918,-1
7.05449598181728e-06,0.413422534089014,-1.25918583737152,-1
7.06449598181728e-06,0.408375505524818,-1.26432473744619,-1
7.07449598181728e-06,0.403307965896492,-1.26944135724837,-1
7.08449598181728e-06,0.398220004471131,-1.27453562383892,-1
7.09449598181728e-06,0.393111710806816,-1.2796074646655,-1
7.10449598181728e-06,0.387983174751062,-1.2846568075635,-1
7.11449598181728e-06,0.382834486439264,-1.28968358075707,-1
7.12449598181728e-06,0.377665736293143,-1.2946877128601,-1
7.13449598181728e-06,0.372477015019182,-1.29966913287722,-1
7.14449598181728e-06,0.367268413607062,-1.30462777020478,-1
7.15449598181728e-06,0.362040023328095,-1.3095635546318,-1
7.16449598181728e-06,0.356791935733649,-1.31447641634096,-1
7.17449598181728e-06,0.351524242653573,-1.31936628590956,-1
7.18449598181728e-06,0.346237036194614,-1.32423309431044,-1
7.19449598181728e-06,0.340930408738838,-1.32907677291297,-1
7.20449598181728e-06,0.335604452942037,-1.33389725348396,-1
7.21449598181728e-06,0.330259261732139,-1.3386944681886,-1
7.22449598181728e-06,0.324894928307615,-1.34346834959141,-1
7.23449598181728e-06,0.319511546135875,-1.3482188306571,-1
7.24449598181728e-06,0.314109208951671,-1.35294584475154,-1
7.25449598181728e-06,0.308688010755485,-1.35764932564264,-1
7.26449598181728e-06,0.303248045811925,-1.36232920750127,-1
7.27449598181728e-06,0.297789408648104,-1.3669854249021,-1
7.28449598181728e-06,0.292312194052031,-1.37161791282454,-1
7.29449598181728e-06,0.286816497070983,-1.37622660665361,-1
7.30449598181728e-06,0.281302413009889,-1.38081144218078,-1
7.31449598181728e-06,0.275770037429693,-1.38537235560486,-1
7.32449598181728e-06,0.27021946614573,-1.38990928353285,-1
7.33449598181728e-06,0.264650795226088,-1.3944221629808,-1
7.34449598181728e-06,0.259064120989974,-1.39891093137465,-1
7.35449598181728e-06,0.253459540006066,-1.40337552655104,-1
7.36449598181728e-06,0.247837149090876,-1.4078158867582,-1
7.37449598181728e-06,0.242197045307097,-1.41223195065671,-1
7.38449598181728e-06,0.236539325961954,-1.41662365732034,-1
7.39449598181728e-06,0.230864088605549,-1.42099094623689,-1
7.40449598181728e-06,0.225171431029203,-1.42533375730894,-1
7.41449598181728e-06,0.219461451263798,-1.42965203085468,-1
7.42449598181728e-06,0.213734247578107,-1.4339457076087,-1
7.43449598181728e-06,0.207989918477133,-1.43821472872274,-1
7.44449598181728e-06,0.202228562700437,-1.44245903576651,-1
7.45449598181728e-06,0.196450279220462,-1.4466785707284,-1
7.46449598181728e-06,0.19065516724086,-1.4508732760163,-1
7.47449598181728e-06,0.184843326194811,-1.45504309445833,-1
7.48449598181728e-06,0.179014855743341,-1.45918796930356,-1
7.49449598181728e-06,0.173169855773636,-1.46330784422279,-1
7.50449598181728e-06,0.167308426397355,-1.46740266330926,-1
7.51449598181728e-06,0.161430667948936,-1.47147237107939,-1
7.52449598181728e-06,0.155536680983906,-1.47551691247348,-1
7.53449598181728e-06,0.149626566277182,-1.47953623285642,-1
7.54449598181728e-06,0.143700424821369,-1.48353027801843,-1
7.55449598181728e-06,0.13775835782506,-1.48749899417572,-1
7.56449598181728e-06,0.131800466711131,-1.49144232797118,-1
7.57449598181728e-06,0.125826853115032,-1.49536022647509,-1
7.58449598181728e-06,0.119837618883074,-1.49925263718577,-1
7.59449598181728e-06,0.113832866070719,-1.50311950803027,-1
7.60449598181728e-06,0.107812696940863,-1.50696078736502,-1
7.61449598181728e-06,0.101777213962116,-1.51077642397646,-1
7.62449598181728e-06,0.0957265198070791,-1.51456636708176,-1
7.63449598181728e-06,0.0896607173506248,-1.51833056632936,-1
7.64449598181728e-06,0.0835799096681666,-1.52206897179969,-1
7.65449598181728e-06,0.0774842000339322,-1.52578153400576,-1
7.66449598181728e-06,0.0713736919192307,-1.52946820389376,-1
7.67449598181728e-06,0.065248488990719,-1.5331289328437,-1
7.68449598181728e-06,0.0591086951086655,-1.53676367267001,-1
7.69449598181728e-06,0.0529544143252105,-1.54037237562214,-1
7.70449598181728e-06,0.0467857508826266,-1.54395499438512,-1
7.71449598181728e-06,0.0406028092115729,-1.54751148208019,-1
7.72449598181728e-06,0.0344056939293511,-1.55104179226533,-1
7.73449598181728e-06,0.028194509838156,-1.55454587893586,-1
7.74449598181728e-06,0.0219693619233257,-1.55802369652499,-1
7.75449598181728e-06,0.0157303553515886,-1.56147519990437,-1
7.76449598181728e-06,0.00947759546930893,-1.56490034438465,-1
7.77449598181728e-06,0.00321118780072949,-1.56829908571599,-1
7.78449598181728e-06,-0.0030687619537878,-1.57167138008862,-1
7.79449598181728e-06,-0.00936214791952272,-1.57501718413338,-1
7.80449598181728e-06,-0.0156688640491606,-1.57833645492217,-1
7.81449598181728e-06,-0.0219888041245572,-1.58162914996854,-1
7.82449598181728e-06,-0.0283218617585068,-1.58489522722815,-1
7.83449598181728e-06,-0.0346679303965114,-1.58813464509927,-1
7.84449598181728e-06,-0.0410269033185517,-1.59134736242326,-1
7.85449598181728e-06,-0.0473986736408615,-1.59453333848508,-1
7.86449598181728e-06,-0.0537831343177018,-1.59769253301374,-1
7.87449598181728e-06,-0.0601801781431388,-1.60082490618277,-1
7.88449598181728e-06,-0.0665896977528226,-1.60393041861069,-1
7.88749680629279e-06,-0.0685154996094404,-1.60485708292989,-1
7.8904976307683e-06,-0.0704424123145412,-1.60578132389992,-1
7.89210962794931e-06,-0.0714779780839283,-1.60627681115871,-1
7.89283639957061e-06,-0.0719449690859159,-1.60649997356303,-1
7.89320483587789e-06,-0.0721817345859065,-1.60661305123405,-1
7.89343673249215e-06,-0.0723307651368592,-1.60668420443283,-1
7.89375422042117e-06,-0.0723858956457066,-1.60671052158695,1
7.89454794024372e-06,-0.072895944688633,-1.60631896613504,1
7.89851653935649e-06,-0.0754443238865505,-1.60435894754689,1
7.90851653935649e-06,-0.0818518568548727,-1.59940359528144,1
7.91851653935649e-06,-0.0882395211773714,-1.59442463945451,1
7.92851653935649e-06,-0.0946072226178607,-1.58942216915291,1
7.93851653935649e-06,-0.100954867297183,-1.58439627380395,1
7.94851653935649e-06,-0.107282361694569,-1.57934704317392,1
7.95851653935649e-06,-0.11358961264899,-1.57427456736649,1
7.96851653935649e-06,-0.119876527360502,-1.56917893682114,1
7.97851653935649e-06,-0.126143013391592,-1.5640602423116,1
7.98851653935649e-06,-0.132388978668504,-1.55891857494423,1
7.99851653935649e-06,-0.138614331482571,-1.55375402615646,1
8.00851653935649e-06,-0.144818980491536,-1.54856668771516,1
8.01851653935649e-06,-0.151002834720866,-1.54335665171508,1
8.02851653935649e-06,-0.157165803565058,-1.53812401057724,1
8.03851653935649e-06,-0.163307796788946,-1.53286885704727,1
8.04851653935649e-06,-0.169428724528991,-1.52759128419386,1
8.05851653935649e-06,-0.175528497294572,-1.52229138540712,1
8.06851653935649e-06,-0.181607025969269,-1.51696925439695,1
8.07851653935649e-06,-0.18766422181214,-1.5116249851914,1
8.08851653935649e-06,-0.193699996458986,-1.50625867213509,1
8.09851653935649e-06,-0.199714261923618,-1.50087040988751,1
8.10851653935649e-06,-0.205706930599114,-1.49546029342142,1
8.11851653935649e-06,-0.211677915259064,-1.49002841802121,1
8.12851653935649e-06,-0.217627129058817,-1.48457487928121,1
8.13851653935649e-06,-0.223554485536717,-1.47909977310409,1
8.14851653935649e-06,-0.229459898615332,-1.47360319569915,1
8.15851653935649e-06,-0.235343282602679,-1.46808524358071,1
8.16851653935649e-06,-0.241204552193437,-1.4625460135664,1
8.17851653935649e-06,-0.247043622470161,-1.45698560277551,1
8.18851653935649e-06,-0.252860408904485,-1.45140410862734,1
8.19851653935649e-06,-0.258654827358314,-1.44580162883945,1
8.20851653935649e-06,-0.26442679408502,-1.44017826142607,1
8.21851653935649e-06,-0.270176225730621,-1.43453410469634,1
8.22851653935649e-06,-0.275903039334959,-1.42886925725264,1
8.23851653935649e-06,-0.281607152332869,-1.42318381798892,1
8.24851653935649e-06,-0.287288482555343,-1.41747788608899,1
8.25851653935649e-06,-0.292946948230683,-1.41175156102478,1
8.26851653935649e-06,-0.298582467985654,-1.40600494255469,1
8.27851653935649e-06,-0.304194960846624,-1.40023813072184,1
8.28851653935649e-06,-0.3097843462407,-1.39445122585239,1
8.29851653935649e-06,-0.315350543996858,-1.38864432855376,1
8.30851653935649e-06,-0.320893474347062,-1.382817539713,1
8.31851653935649e-06,-0.32641305792738,-1.37697096049498,1
8.32851653935649e-06,-0.331909215779095,-1.3711046923407,1
8.33851653935649e-06,-0.337381869349799,-1.36521883696556,1
8.34851653935649e-06,-0.342830940494497,-1.35931349635762,1
8.35851653935649e-06,-0.348256351476683,-1.35338877277582,1
8.36851653935649e-06,-0.35365802496943,-1.34744476874831,1
8.37851653935649e-06,-0.359035884056458,-1.34148158707065,1
8.38851653935649e-06,-0.364389852233199,-1.33549933080405,1
8.39851653935649e-06,-0.36971985340786,-1.32949810327366,1
8.40851653935649e-06,-0.375025811902474,-1.32347800806678,1
8.41851653935649e-06,-0.380307652453944,-1.31743914903111,1
8.42851653935649e-06,-0.385565300215082,-1.31138163027296,1
8.43851653935649e-06,-0.390798680755638,-1.30530555615553,1
8.44851653935649e-06,-0.396007720063327,-1.29921103129709,1
8.45851653935649e-06,-0.401192344544844,-1.29309816056923,1
8.46851653935649e-06,-0.406352481026875,-1.28696704909506,1
8.47851653935649e-06,-0.411488056757096,-1.28081780224747,1
8.48851653935648e-06,-0.416598999405173,-1.2746505256473,1
8.49851653935648e-06,-0.421685237063749,-1.26846532516157,1
8.50851653935648e-06,-0.426746698249423,-1.26226230690168,1
8.51851653935648e-06,-0.431783311903725,-1.25604157722164,1
8.52851653935648e-06,-0.436795007394085,-1.24980324271623,1
8.53851653935648e-06,-0.441781714514789,-1.24354741021923,1
8.54851653935648e-06,-0.446743363487934,-1.23727418680161,1
8.55851653935648e-06,-0.451679884964373,-1.23098367976971,1
8.56851653935648e-06,-0.456591210024649,-1.22467599666346,1
8.57851653935648e-06,-0.461477270179933,-1.21835124525452,1
8.58851653935648e-06,-0.46633799737294,-1.21200953354449,1
8.59851653935648e-06,-0.47117332397885,-1.20565096976311,1
8.60851653935648e-06,-0.475983182806215,-1.19927566236639,1
8.61851653935648e-06,-0.480767507097858,-1.19288372003483,1
8.62851653935648e-06,-0.485526230531774,-1.18647525167155,1
8.63851653935648e-06,-0.490259287222011,-1.1800503664005,1
8.64851653935648e-06,-0.494966611719549,-1.17360917356461,1
8.65851653935648e-06,-0.499648139013178,-1.16715178272392,1
8.66851653935648e-06,-0.504303804530358,-1.16067830365381,1
8.67851653935648e-06,-0.508933544138078,-1.15418884634309,1
8.68851653935648e-06,-0.513537294143707,-1.14768352099219,1
8.69851653935648e-06,-0.518114991295834,-1.14116243801132,1
8.70851653935648e-06,-0.522666572785106,-1.13462570801859,1
8.71851653935648e-06,-0.527191976245056,-1.12807344183818,1
8.72851653935648e-06,-0.531691139752923,-1.12150575049847,1
8.73851653935648e-06,-0.536164001830464,-1.11492274523021,1
8.74851653935648e-06,-0.54061050144476,-1.10832453746461,1
8.75851653935648e-06,-0.545030578009015,-1.10171123883155,1
8.76851653935648e-06,-0.549424171383349,-1.09508296115762,1
8.77851653935648e-06,-0.553791221875575,-1.08843981646435,1
8.78851653935648e-06,-0.558131670241982,-1.08178191696627,1
8.79851653935648e-06,-0.562445457688098,-1.07510937506908,1
8.80851653935648e-06,-0.566732525869454,-1.06842230336773,1
8.81851653935648e-06,-0.570992816892336,-1.0617208146446,1
8.82851653935648e-06,-0.575226273314531,-1.05500502186757,1
8.83851653935648e-06,-0.579432838146065,-1.04827503818818,1
8.84851653935648e-06,-0.583612454849936,-1.04153097693972,1
8.85851653935648e-06,-0.587765067342834,-1.03477295163534,1
8.86851653935648e-06,-0.591890619995858,-1.02800107596619,1
8.87851653935648e-06,-0.595989057635226,-1.02121546379951,1
8.88851653935648e-06,-0.600060325542972,-1.01441622917673,1
8.89851653935648e-06,-0.604104369457642,-1.0076034863116,1
8.90851653935648e-06,-0.608121135574979,-1.00077734958828,1
8.91851653935648e-06,-0.6121105705486,-0.993937933559448,1
8.92851653935648e-06,-0.616072621490666,-0.987085352944386,1
8.93851653935648e-06,-0.620007235972545,-0.980219722627095,1
8.94851653935648e-06,-0.623914362025468,-0.973341157654384,1
8.95851653935648e-06,-0.627793948141176,-0.966449773233965,1
8.96851653935648e-06,-0.631645943272558,-0.959545684732546,1
8.97851653935648e-06,-0.635470296834286,-0.95262900767392,1
8.98851653935648e-06,-0.639266958703439,-0.945699857737061,1
