mQp,mUb,Uo,my1,my,h1,mUp,mQ0,y1,vol1,y2,vol2,dy,A1,Cvb,sumsqrt
8.93707718826801e-05,0,1,0.456285540943788,0.108649890977297,0.5,8.93707718826801e-05,5.26208513327097e-05,0.456285540943788,0,0.108649890977297,0,0.00585214768412251,0.0154,0.00015938,0.589606351701278
9.01757500162342e-05,0,1,0.456871560690334,0.108309270762614,0.5,9.01757500162342e-05,5.25381080547876e-05,0.456871560690334,0,0.108309270762614,0,0.00585214768412251,0.0154,0.00015938,0.590391641139778
8.94432406599011e-05,0,1,0.45745604294939,0.107967650354453,0.5,8.94432406599011e-05,5.24553647768655e-05,0.45745604294939,0,0.107967650354453,0,0.00585214768412251,0.0154,0.00015938,0.591175433010318
8.63753116632976e-05,0,1,0.458041972965911,0.10762801499777,0.5,8.63753116632976e-05,5.23726214989434e-05,0.458041972965911,0,0.10762801499777,0,0.00560648683315844,0.0154,0.00015938,0.59195773326154
8.55502669070895e-05,0,1,0.45860179660447,0.107287376642235,0.5,8.55502669070895e-05,5.22898782210214e-05,0.45860179660447,0,0.107287376642235,0,0.00560648683315844,0.0154,0.00015938,0.592717824906789
8.70230493175252e-05,0,1,0.459163918070197,0.106949573407879,0.5,8.70230493175252e-05,5.22071349430993e-05,0.459163918070197,0,0.106949573407879,0,0.00560648683315844,0.0154,0.00015938,0.593476490404058
8.6077021511056e-05,0,1,0.459723620725706,0.106609888657318,0.5,8.6077021511056e-05,5.21243916651772e-05,0.459723620725706,0,0.106609888657318,0,0.00560648683315844,0.0154,0.00015938,0.594233735215688
8.61876781823335e-05,0,1,0.460284380065693,0.106271797885248,0.5,8.61876781823335e-05,5.20416483872551e-05,0.460284380065693,0,0.106271797885248,0,0.00560648683315844,0.0154,0.00015938,0.59498956476601
8.59943523441694e-05,0,1,0.460844835423171,0.10593394042468,0.5,8.59943523441694e-05,5.1958905109333e-05,0.460844835423171,0,0.10593394042468,0,0.00560648683315844,0.0154,0.00015938,0.595743984441715
8.67669903199314e-05,0,1,0.461406256744462,0.105597586221939,0.5,8.67669903199314e-05,5.1876161831411e-05,0.461406256744462,0,0.105597586221939,0,0.00560648683315844,0.0154,0.00015938,0.596496999592222
8.64934489512599e-05,0,1,0.461966631886409,0.105260723133866,0.5,8.64934489512599e-05,5.17934185534889e-05,0.461966631886409,0,0.105260723133866,0,0.00560648683315844,0.0154,0.00015938,0.597248615530035
8.70836656897066e-05,0,1,0.462527870786464,0.104925261097913,0.5,8.70836656897066e-05,5.17106752755668e-05,0.462527870786464,0,0.104925261097913,0,0.00560648683315844,0.0154,0.00015938,0.597998837531103
8.68563887636719e-05,0,1,0.463088292192854,0.104589518862308,0.5,8.68563887636719e-05,5.16279319976447e-05,0.463088292192854,0,0.104589518862308,0,0.00560648683315844,0.0154,0.00015938,0.598747670835174
